Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,WeekOfYear,Quarter,IsWeekend,CompetitionAge,PromoDuration,PreviousDaySales,PreviousWeekSales,Rolling7DaySales
894,0,2014-03-10,5940,853,1,0,0,0,a,a,190.0,11.0,2012.0,0,0.0,0.0,,,,,,,,2014,3,10,11,1,0,2.0,2014.0,0.0,13529.0,7870.571428571428
219,4,2013-01-18,3170,407,1,0,0,0,a,a,1640.0,2.0,2013.0,0,0.0,0.0,,,,,,,,2013,1,18,3,1,0,0.0,2013.0,2280.0,3750.0,2276.8571428571427
886,6,2014-02-23,0,0,0,0,0,0,a,c,12430.0,10.0,2004.0,0,0.0,0.0,,,,,,,,2014,2,23,8,1,1,10.0,2014.0,4314.0,0.0,6265.0
289,2,2014-05-21,6385,560,1,1,0,0,d,a,6540.0,12.0,2007.0,0,0.0,0.0,,,,,,,,2014,5,21,21,2,0,7.0,2014.0,7651.0,5155.0,5574.142857142857
186,2,2013-12-18,6527,549,1,1,0,0,a,a,290.0,10.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,12,18,51,4,0,2.0,0.0,6359.0,3536.0,4637.714285714285
281,0,2014-05-12,4677,507,1,0,0,0,d,c,6970.0,9.0,2011.0,0,0.0,0.0,,,,,,,,2014,5,12,20,2,0,3.0,2014.0,0.0,7867.0,5126.428571428572
347,5,2014-03-15,5545,454,1,0,0,0,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2014,3,15,11,1,1,1.0,2.0,4193.0,4998.0,3467.428571428572
257,5,2013-03-23,2921,353,1,0,0,0,a,a,420.0,12.0,2012.0,0,0.0,0.0,,,,,,,,2013,3,23,12,1,1,1.0,2013.0,6691.0,3103.0,5137.142857142857
200,6,2014-10-19,0,0,0,0,0,0,a,a,1650.0,10.0,2000.0,0,0.0,0.0,,,,,,,,2014,10,19,42,4,1,14.0,2014.0,6392.0,0.0,5550.142857142857
343,2,2013-09-04,4820,566,1,0,0,0,d,a,18650.0,4.0,2004.0,1,14.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,9,4,36,3,0,9.0,0.0,4770.0,6567.0,5063.714285714285
1041,4,2013-09-06,4921,591,1,0,0,1,c,a,1600.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,9,6,36,3,0,0.0,0.0,5046.0,6165.0,4209.714285714285
317,1,2013-06-18,5443,545,1,1,0,0,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,6,18,25,2,0,0.0,2.0,6561.0,4343.0,4417.857142857143
1087,6,2014-07-13,0,0,0,0,0,0,d,c,2210.0,11.0,2011.0,0,0.0,0.0,,,,,,,,2014,7,13,28,3,1,3.0,2014.0,5468.0,0.0,4294.857142857143
874,6,2014-12-14,0,0,0,0,0,0,a,a,3210.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,12,14,50,4,1,2014.0,2014.0,5949.0,0.0,3819.857142857143
980,0,2013-08-12,11396,805,1,1,0,1,a,a,4420.0,9.0,2005.0,0,0.0,0.0,,,,,,,,2013,8,12,33,3,0,8.0,2013.0,0.0,5839.0,5723.857142857143
776,4,2013-06-28,4850,537,1,0,0,0,c,a,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,6,28,26,2,0,4.0,2.0,3618.0,5502.0,3178.285714285714
829,3,2013-01-24,5825,736,1,1,0,0,c,a,110.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,1,24,4,1,0,2013.0,2013.0,5558.0,3543.0,4671.0
1018,3,2013-09-19,8865,1111,1,0,0,0,c,c,140.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2013,9,19,38,3,0,1.0,2013.0,8192.0,11674.0,8012.857142857143
93,3,2013-11-07,6569,637,1,1,0,0,a,a,16690.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,11,7,45,4,0,2013.0,2.0,6626.0,6804.0,4843.714285714285
511,4,2014-04-25,5305,770,1,0,0,0,a,a,2060.0,9.0,2009.0,0,0.0,0.0,,,,,,,,2014,4,25,17,2,0,5.0,2014.0,4974.0,0.0,4008.285714285714
546,0,2015-04-06,0,0,0,0,b,1,a,a,580.0,1.0,2005.0,0,0.0,0.0,,,,,,,,2015,4,6,15,2,0,10.0,2015.0,0.0,19329.0,10547.142857142857
248,3,2014-03-06,8258,1094,1,1,0,0,a,c,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2014,3,6,10,1,0,2.0,2.0,8831.0,7203.0,7775.571428571428
141,4,2013-08-02,5684,634,1,1,0,1,c,c,1540.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2013,8,2,31,3,0,2013.0,1.0,6986.0,5068.0,5890.857142857143
760,4,2015-06-12,7799,1300,1,0,0,0,a,a,560.0,1.0,2011.0,0,0.0,0.0,,,,,,,,2015,6,12,24,2,0,4.0,2015.0,7290.0,9358.0,6471.857142857143
509,4,2014-03-14,4930,477,1,0,0,0,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2014,3,14,11,1,0,6.0,5.0,4466.0,7562.0,3890.714285714286
115,4,2015-01-09,9941,615,1,1,0,0,d,c,5740.0,4.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2015,1,9,2,1,0,8.0,1.0,7673.0,7145.0,6677.428571428572
1002,0,2014-05-05,8773,964,1,1,0,0,d,c,1130.0,11.0,2008.0,0,0.0,0.0,,,,,,,,2014,5,5,19,2,0,6.0,2014.0,0.0,7664.0,5721.0
150,4,2013-08-09,7340,790,1,0,0,0,c,c,31830.0,3.0,2010.0,0,0.0,0.0,,,,,,,,2013,8,9,32,3,0,3.0,2013.0,8403.0,8321.0,7880.428571428572
218,1,2015-07-28,6988,858,1,1,0,0,a,c,640.0,0.0,0.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2015,7,28,31,3,0,2015.0,4.0,6771.0,4680.0,4132.428571428572
223,2,2013-10-23,7661,769,1,1,0,1,d,c,2920.0,10.0,1995.0,1,27.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,10,23,43,4,0,18.0,2.0,6969.0,6176.0,6154.0
840,0,2013-06-10,7308,1129,1,0,0,0,a,a,1070.0,9.0,2009.0,0,0.0,0.0,,,,,,,,2013,6,10,24,2,0,4.0,2013.0,0.0,10773.0,6296.0
1052,6,2014-09-28,0,0,0,0,0,0,a,c,5080.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2014,9,28,39,3,1,2014.0,1.0,5349.0,0.0,4957.142857142857
475,6,2013-12-01,0,0,0,0,0,0,a,a,140.0,9.0,2005.0,0,0.0,0.0,,,,,,,,2013,12,1,48,4,1,8.0,2013.0,8279.0,0.0,5522.571428571428
575,6,2015-05-10,0,0,0,0,0,0,a,a,960.0,5.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2015,5,10,19,2,1,7.0,5.0,2807.0,0.0,5453.714285714285
317,1,2014-04-15,6559,619,1,1,0,1,d,a,3140.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,4,15,16,2,0,1.0,3.0,7146.0,4408.0,4698.142857142857
711,0,2015-04-06,0,0,0,0,b,1,d,a,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2015,4,6,15,2,0,8.0,5.0,0.0,14270.0,5163.285714285715
617,5,2013-09-21,2529,253,1,0,0,0,a,c,8940.0,0.0,0.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,9,21,38,3,1,2013.0,2.0,5680.0,3719.0,4099.142857142857
358,5,2013-06-22,9032,1070,1,0,0,0,a,a,2890.0,10.0,2003.0,0,0.0,0.0,,,,,,,,2013,6,22,25,2,1,10.0,2013.0,10581.0,9546.0,9057.857142857143
743,3,2015-03-05,4546,440,1,1,0,0,a,a,6710.0,11.0,2003.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2015,3,5,10,1,0,12.0,3.0,5233.0,3451.0,3778.857142857143
1018,5,2013-10-12,10731,1331,1,0,0,0,c,c,140.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2013,10,12,41,4,1,1.0,2013.0,11502.0,10546.0,10208.714285714286
81,1,2013-07-16,6946,563,1,1,0,0,a,a,2370.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,7,16,29,3,0,2.0,0.0,8577.0,5205.0,5735.714285714285
255,2,2013-10-02,5883,627,1,0,0,0,c,c,4630.0,3.0,2011.0,1,35.0,2011.0,"Feb,May,Aug,Nov",,,,,,,2013,10,2,40,4,0,2.0,2.0,4866.0,5364.0,4896.0
894,4,2014-11-14,9753,1200,1,1,0,0,a,a,190.0,11.0,2012.0,0,0.0,0.0,,,,,,,,2014,11,14,46,4,0,2.0,2014.0,8251.0,10127.0,7579.0
922,3,2013-05-02,8647,812,1,1,0,0,d,a,2110.0,3.0,2006.0,0,0.0,0.0,,,,,,,,2013,5,2,18,2,0,7.0,2013.0,0.0,6328.0,6161.428571428572
1113,4,2015-07-10,6630,693,1,0,0,0,a,c,9260.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,7,10,28,3,0,2015.0,2015.0,6226.0,6942.0,5289.142857142857
9,4,2015-05-15,8020,740,1,0,0,0,a,c,2030.0,8.0,2000.0,0,0.0,0.0,,,,,,,,2015,5,15,20,2,0,15.0,2015.0,0.0,8538.0,5102.571428571428
786,2,2013-03-13,3066,544,1,0,0,0,a,a,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,3,13,11,1,0,7.0,0.0,2714.0,4179.0,2574.428571428572
713,4,2014-09-05,10980,1316,1,1,0,0,a,c,220.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2014,9,5,36,3,0,2014.0,0.0,10698.0,10610.0,10938.714285714286
836,3,2014-04-17,8095,960,1,1,0,0,a,a,2720.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2014,4,17,16,2,0,2.0,2014.0,8233.0,5581.0,5887.714285714285
863,6,2014-11-16,0,0,0,0,0,0,a,c,21370.0,11.0,2010.0,0,0.0,0.0,,,,,,,,2014,11,16,46,4,1,4.0,2014.0,5697.0,1981.0,7488.285714285715
346,2,2013-07-31,7519,659,1,1,0,1,a,c,8090.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,7,31,31,3,0,2013.0,2013.0,8544.0,5843.0,6102.571428571428
734,1,2014-01-07,9089,785,1,1,0,1,a,a,220.0,0.0,0.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",,,,,,,2014,1,7,2,1,0,2014.0,1.0,11536.0,3105.0,5017.285714285715
440,2,2013-01-16,3751,538,1,0,0,0,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2013,1,16,3,1,0,8.0,4.0,4098.0,5215.0,3670.428571428572
850,2,2015-05-06,6426,608,1,1,0,0,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2015,5,6,19,2,0,8.0,2.0,8150.0,7121.0,5998.428571428572
911,2,2015-07-15,11595,1032,1,1,0,0,a,c,16490.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,7,15,29,3,0,2015.0,2015.0,11849.0,8843.0,9238.0
469,0,2014-08-11,9551,1343,1,0,0,1,c,c,710.0,9.0,2005.0,0,0.0,0.0,,,,,,,,2014,8,11,33,3,0,9.0,2014.0,0.0,16619.0,9867.57142857143
315,0,2015-01-19,3871,453,1,0,0,0,a,c,38710.0,4.0,2013.0,0,0.0,0.0,,,,,,,,2015,1,19,4,1,0,2.0,2015.0,0.0,5236.0,3473.1428571428573
727,2,2013-03-20,4629,447,1,1,0,0,a,a,2050.0,3.0,2007.0,0,0.0,0.0,,,,,,,,2013,3,20,12,1,0,6.0,2013.0,5481.0,3485.0,3704.857142857143
127,3,2015-01-08,4939,635,1,1,0,0,d,a,1350.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2015,1,8,2,1,0,10.0,5.0,5965.0,0.0,3973.714285714286
1028,0,2013-05-20,0,0,0,0,a,0,a,a,150.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,5,20,21,2,0,2013.0,0.0,0.0,6281.0,3173.714285714286
346,3,2015-06-11,6677,599,1,0,0,0,a,c,8090.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,6,11,24,2,0,2015.0,2015.0,6357.0,0.0,5950.0
531,6,2014-05-25,0,0,0,0,0,0,a,c,4030.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,5,25,21,2,1,2014.0,2014.0,3996.0,0.0,4162.428571428572
846,2,2013-05-29,11137,917,1,1,0,0,a,c,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2013,5,29,22,2,0,9.0,4.0,10580.0,6241.0,7856.142857142857
964,5,2014-02-15,7531,1205,1,0,0,0,a,a,270.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2014,2,15,7,1,1,2014.0,1.0,8830.0,9285.0,6695.142857142857
291,2,2015-04-15,8282,857,1,1,0,0,d,a,2325.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,4,15,16,2,0,2015.0,2015.0,10580.0,6413.0,6879.142857142857
98,6,2014-01-26,0,0,0,0,0,0,d,c,15140.0,12.0,2006.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2014,1,26,4,1,1,8.0,2.0,3988.0,0.0,4517.857142857143
403,5,2015-07-11,4652,483,1,0,0,0,a,a,4970.0,7.0,2015.0,0,0.0,0.0,,,,,,,,2015,7,11,28,3,1,0.0,2015.0,7092.0,5612.0,5955.714285714285
608,5,2013-06-29,6072,659,1,0,0,0,a,c,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,6,29,26,2,1,0.0,2.0,9918.0,4306.0,7064.428571428572
1035,1,2013-12-31,1833,262,1,0,0,1,a,a,27150.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,12,31,1,4,0,2013.0,2013.0,6572.0,2991.0,2341.1428571428573
509,3,2015-02-05,6317,505,1,1,0,0,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2015,2,5,6,1,0,7.0,6.0,7082.0,5798.0,5601.142857142857
390,3,2014-06-26,8581,860,1,0,0,0,a,c,1600.0,4.0,2009.0,0,0.0,0.0,,,,,,,,2014,6,26,26,2,0,5.0,2014.0,6861.0,11273.0,7949.285714285715
347,3,2014-09-04,4567,382,1,1,0,1,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2014,9,4,36,3,0,1.0,2.0,4422.0,4374.0,4254.428571428572
947,4,2014-12-05,10440,1342,1,1,0,0,a,a,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2014,12,5,49,4,0,0.0,4.0,10313.0,10136.0,9052.42857142857
767,0,2013-11-25,6823,681,1,0,0,0,a,c,13080.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,11,25,48,4,0,2013.0,2013.0,0.0,8998.0,5570.714285714285
88,6,2013-12-29,0,0,0,0,0,0,a,a,10690.0,10.0,2005.0,0,0.0,0.0,,,,,,,,2013,12,29,52,4,1,8.0,2013.0,2861.0,0.0,3511.428571428572
361,6,2014-04-27,0,0,0,0,0,0,c,c,4490.0,5.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2014,4,27,17,2,1,0.0,1.0,4839.0,0.0,3323.0
756,5,2014-10-11,17038,2760,1,0,0,0,a,c,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,10,11,41,4,1,2014.0,3.0,18278.0,22813.0,15283.285714285714
965,6,2014-04-27,0,0,0,0,0,0,a,c,110.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,4,27,17,2,1,2014.0,2014.0,6040.0,0.0,4854.857142857143
1053,1,2013-04-02,8621,1103,1,0,0,1,a,a,1710.0,7.0,2015.0,0,0.0,0.0,,,,,,,,2013,4,2,14,2,0,0.0,2013.0,0.0,11654.0,6102.571428571428
533,1,2013-06-04,9838,909,1,1,0,0,a,c,5950.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,6,4,23,2,0,2013.0,2013.0,12117.0,9023.0,7305.571428571428
552,6,2014-06-01,0,0,0,0,0,0,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2014,6,1,22,2,1,6.0,5.0,4294.0,0.0,4353.285714285715
824,0,2013-02-25,3773,596,1,0,0,0,a,a,17570.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,2,25,9,1,0,2013.0,2013.0,0.0,6937.0,4155.142857142857
203,6,2013-02-10,0,0,0,0,0,0,c,c,490.0,11.0,2002.0,0,0.0,0.0,,,,,,,,2013,2,10,6,1,1,11.0,2013.0,5283.0,0.0,5674.142857142857
1002,2,2014-02-05,6705,732,1,1,0,1,d,c,1130.0,11.0,2008.0,0,0.0,0.0,,,,,,,,2014,2,5,6,1,0,6.0,2014.0,7100.0,4348.0,5857.428571428572
980,6,2015-03-15,0,0,0,0,0,0,a,a,4420.0,9.0,2005.0,0,0.0,0.0,,,,,,,,2015,3,15,11,1,1,10.0,2015.0,6007.0,0.0,5127.428571428572
633,5,2015-07-04,8068,635,1,0,0,0,d,a,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2015,7,4,27,3,1,10.0,4.0,8964.0,9239.0,6935.714285714285
280,4,2014-01-24,6130,523,1,1,0,0,d,c,18640.0,9.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2014,1,24,4,1,0,1.0,0.0,6012.0,5150.0,5382.714285714285
804,2,2014-02-26,4324,383,1,0,0,0,c,c,2100.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2014,2,26,9,1,0,2014.0,1.0,4428.0,5434.0,4348.428571428572
1039,2,2014-11-26,9992,1179,1,1,0,0,a,c,70.0,6.0,1990.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2014,11,26,48,4,0,24.0,2.0,10626.0,7239.0,7801.285714285715
951,3,2013-04-04,7075,646,1,0,0,1,d,c,710.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,4,4,14,2,0,2013.0,2.0,5761.0,13941.0,4444.0
566,1,2014-04-22,4227,545,1,0,0,0,a,a,3620.0,0.0,0.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2014,4,22,17,2,0,2014.0,1.0,0.0,7208.0,3299.1428571428573
132,0,2013-03-11,5698,525,1,0,0,0,d,c,1040.0,0.0,0.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2013,3,11,11,1,0,2013.0,1.0,0.0,7285.0,4573.285714285715
718,3,2013-12-19,12120,1145,1,1,0,0,a,a,1100.0,6.0,2015.0,0,0.0,0.0,,,,,,,,2013,12,19,51,4,0,0.0,2013.0,12123.0,7889.0,9701.285714285714
645,6,2013-06-30,0,0,0,0,0,0,a,a,90.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2013,6,30,26,2,1,2013.0,4.0,11134.0,0.0,7365.142857142857
362,6,2013-07-07,0,0,0,0,0,1,c,c,340.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,7,7,27,3,1,2013.0,2013.0,6733.0,0.0,8965.57142857143
171,0,2014-01-06,15325,1363,1,1,0,1,a,a,2640.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,1,6,2,1,0,2014.0,2014.0,0.0,10753.0,5534.857142857143
220,2,2015-01-21,3780,580,1,0,0,0,a,a,1000.0,9.0,2008.0,0,0.0,0.0,,,,,,,,2015,1,21,4,1,0,7.0,2015.0,5066.0,4516.0,3823.714285714286
102,5,2015-04-04,9166,1320,1,0,0,0,a,a,150.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2015,4,4,14,2,1,8.0,1.0,0.0,5393.0,7789.428571428572
17,2,2015-02-18,7592,859,1,1,0,0,a,a,50.0,12.0,2005.0,1,26.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2015,2,18,8,1,0,10.0,5.0,8611.0,4716.0,5742.0
68,4,2014-02-07,5765,947,1,1,0,0,a,c,250.0,0.0,0.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2014,2,7,6,1,0,2014.0,2.0,6509.0,7931.0,6211.142857142857
957,3,2013-10-31,7563,824,1,0,0,0,d,c,1420.0,11.0,2012.0,0,0.0,0.0,,,,,,,,2013,10,31,44,4,0,1.0,2013.0,7456.0,7260.0,5678.571428571428
58,4,2015-04-17,7758,571,1,1,0,0,a,c,7340.0,5.0,2008.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2015,4,17,16,2,0,7.0,3.0,7618.0,5483.0,6946.571428571428
864,6,2014-11-02,0,0,0,0,0,0,a,a,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2014,11,2,44,4,1,2.0,5.0,0.0,0.0,3337.428571428572
931,5,2014-06-14,3028,421,1,0,0,0,a,c,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2014,6,14,24,2,1,3.0,2.0,3929.0,4047.0,3508.8571428571427
491,0,2014-05-12,5653,469,1,0,0,0,d,c,4680.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2014,5,12,20,2,0,2014.0,2.0,0.0,10908.0,6136.571428571428
927,1,2013-01-01,0,0,0,0,a,1,a,a,480.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,1,1,1,1,0,2013.0,2013.0,0.0,0.0,0.0
991,4,2013-04-19,5329,538,1,0,0,0,a,a,1010.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,4,19,16,2,0,2013.0,2013.0,3778.0,6001.0,3757.571428571429
485,0,2014-02-03,6404,493,1,1,0,0,d,c,3270.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2014,2,3,6,1,0,2014.0,2.0,0.0,3664.0,3980.714285714286
949,6,2014-07-27,0,0,0,0,0,0,a,a,870.0,3.0,2006.0,0,0.0,0.0,,,,,,,,2014,7,27,30,3,1,8.0,2014.0,2942.0,0.0,3336.285714285714
1079,3,2014-09-25,5798,531,1,0,0,0,a,a,16680.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2014,9,25,39,3,0,2014.0,5.0,5883.0,8680.0,5398.428571428572
1010,2,2015-07-01,10786,823,1,1,0,0,d,c,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",,,,,,,2015,7,1,27,3,0,5.0,5.0,12286.0,6245.0,8767.142857142857
915,6,2014-01-19,0,0,0,0,0,0,d,c,650.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2014,1,19,3,1,1,1.0,0.0,8318.0,0.0,4318.428571428572
876,2,2014-07-02,12044,1229,1,1,0,0,a,a,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",,,,,,,2014,7,2,27,3,0,9.0,0.0,16398.0,6202.0,9240.57142857143
945,4,2014-10-24,4223,537,1,1,0,1,a,c,12480.0,3.0,2011.0,0,0.0,0.0,,,,,,,,2014,10,24,43,4,0,3.0,2014.0,4120.0,3715.0,3459.285714285714
805,2,2015-01-07,6909,592,1,1,0,0,d,a,24770.0,10.0,2011.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2015,1,7,2,1,0,4.0,1.0,0.0,8950.0,3870.285714285714
515,5,2014-03-29,9666,832,1,0,0,0,d,c,11260.0,0.0,0.0,1,9.0,2011.0,"Feb,May,Aug,Nov",,,,,,,2014,3,29,13,1,1,2014.0,3.0,9044.0,9620.0,6468.857142857143
637,1,2013-05-07,8239,721,1,0,0,0,d,c,9790.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2013,5,7,19,2,0,2013.0,4.0,8586.0,11892.0,6355.571428571428
986,3,2013-12-05,7295,895,1,1,0,0,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",,,,,,,2013,12,5,49,4,0,0.0,0.0,8860.0,4394.0,7302.142857142857
523,6,2015-07-19,0,0,0,0,0,0,c,c,50.0,11.0,2013.0,0,0.0,0.0,,,,,,,,2015,7,19,29,3,1,2.0,2015.0,13991.0,0.0,12891.42857142857
200,2,2014-03-12,6930,880,1,0,0,0,a,a,1650.0,10.0,2000.0,0,0.0,0.0,,,,,,,,2014,3,12,11,1,0,14.0,2014.0,7225.0,10560.0,6550.714285714285
140,5,2013-03-02,7196,969,1,0,0,0,a,c,1090.0,7.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,3,2,9,1,1,3.0,0.0,7159.0,5390.0,5766.857142857143
293,2,2013-01-02,5570,791,1,0,0,1,c,c,140.0,11.0,2007.0,0,0.0,0.0,,,,,,,,2013,1,2,1,1,0,6.0,2013.0,0.0,0.0,0.0
96,1,2014-07-29,6930,636,1,1,0,1,a,a,8780.0,2.0,2005.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2014,7,29,31,3,0,9.0,5.0,7982.0,5090.0,4249.857142857143
234,4,2015-03-13,9987,974,1,0,0,0,d,a,4370.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,3,13,11,1,0,2015.0,2015.0,7871.0,11138.0,7254.571428571428
595,4,2013-02-22,15679,1905,1,1,0,0,c,c,1130.0,6.0,2015.0,0,0.0,0.0,,,,,,,,2013,2,22,8,1,0,0.0,2013.0,14311.0,12462.0,13586.142857142857
1103,6,2013-06-23,0,0,0,0,0,0,d,c,1340.0,10.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,6,23,25,2,1,7.0,0.0,3499.0,0.0,3726.0
810,0,2014-02-24,3941,416,1,0,0,0,d,c,9640.0,11.0,2013.0,0,0.0,0.0,,,,,,,,2014,2,24,9,1,0,1.0,2014.0,0.0,7720.0,4909.857142857143
265,1,2015-04-21,4162,476,1,0,0,0,a,a,4580.0,0.0,0.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",,,,,,,2015,4,21,17,2,0,2015.0,0.0,4463.0,7081.0,4109.428571428572
721,4,2014-06-06,9274,835,1,1,0,0,a,c,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2014,6,6,23,2,0,2.0,2.0,8218.0,10119.0,7234.428571428572
